;ＭＳ15マップ
(21,22) ; マップの全体サイズ(Ｘ:0-20, Ｙ:0-21)
;-< 0>-< 1>-< 2>-< 3>-< 4>-< 5>-< 6>-< 7>-< 8>-< 9>-<10>-<11>-<12>-<13>-<14>-<15>-<16>-<17>-<18>-<19>-<20>
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 0
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 1
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 2
    1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ; 3
    1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ; 4
    1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ; 5
    1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ; 6
    1,   1,   1,   1,  22,  22,   1,   1,   1,  90,  90,  22,  22,   1,   1,  90,  90,   1,   1,   1,   1, ; 7
    1,   1,   1,   1,  22,  22,   1,   1,   1,  90,  90,  22,  22,   1,   1,  90,  90,   1,   1,   1,   1, ; 8
    1,   1,   1,   1,  22,  22,   1,   1,   1,  90,  90,  22,  22,   1,   1,  90,  90,   1,   1,   1,   1, ; 9
    1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ;10
    1,   1,   1,   1,  22,  22,   1,   1,  90,  90,  90,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ;11
    1,   1,   1,   1,  22,  22,   1,   1,  90,  90,  90,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ;12
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  22,  22,   1,   1,   1,   1,   1,   1,   1,   1, ;13
    1,   1,   1,   1,   1,   1,  90,  90, 201,   1,   1,   1,   1,   1,  90,   1,   1,   1,   1,   1,   1, ;14
    1,   1,   1,   1,   1,   1,  90,  90,   1,   1,   1,   1,   1,   1,  90,  90,   1,   1,   1,   1,   1, ;15
    1,   1,   1,   1,   1,   1,  90,  90,   1,   1,   1,   1,   1,   1,  90,  90,  90,   1,   1,   1,   1, ;16
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,   1,   1,   1,   1, ;17
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;18
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;19
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;20
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;21
;
BG_MAX(768, 456) ; ＢＧの最大サイズ  (48*16, 28*16+8)
BG_ROUT(400,96) ; マップ左上原点のＢＧ上のドット位置(25*16, 6*16)
BG_CHG(0,0)       ; BG_ROUTの座標（省略時は０、０）
SPR_CHG(384,392)  ; スプライトの変換座標（省略時は０、８）
;
;地形名
;GND(27,"特殊合金の床")           ; 地形名１(ＭＡＸ６文字)
GND(01,"@[MS15-gnd-0]")            ; 地形名１(ＭＡＸ６文字)
GND(22,"@[MS15-gnd-1]")                   ; 地形名１(ＭＡＸ６文字)

