;ÇlÇrÇPÇSÉ}ÉbÉv
(20,31) ; É}ÉbÉvÇÃëSëÃÉTÉCÉY(Çw:0-19, Çx:0-30)
;-< 0>-< 1>-< 2>-< 3>-< 4>-< 5>-< 6>-< 7>-< 8>-< 9>-<10>-<11>-<12>-<13>-<14>-<15>-<16>-<17>-<18>-<19>
    1,   1,  42,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 0
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 1
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 2
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 3
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 4
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 5
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 6
   90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90, ; 7
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,3101, ; 8
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 9
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;10
    1,   1,   1,  42,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  42,   1,   1,   1, ;11
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;12
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;13
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;14
    1,   1,   1,   1,   1,9901,   1,9901,   1,  90,  90,  90,   1,9901,   1,9901,   1,   1,   1,   1, ;15
    1,   1,   1,   1,   1,   1,9901,   1,   1,  90,  90,  90,   1,   1,9901,   1,   1,   1,   1,   1, ;16
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;17
    1,   1,   1,  42,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  42,   1,   1,   1, ;18
    1,   1,   1,   1,   1,9901,9901,   1,   1,   1,   1,   1,   1,9901,9901,   1,   1,   1,   1,   1, ;19
    1,   1,   1,   1,   1,9901,9901,   1,   1,   1,   1,   1,   1,9901,9901,   1,   1,   1,   1,   1, ;20
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;21
    1,   1,   1,   1,   1,9901,9901,9901,9901,9901,9901,9901,9901,9901,9901,   1,   1,   1,   1,   1, ;22
    1,   1,   1,   1,   1,9901,9901,9901,9901,9901,9901,9901,9901,9901,9901,   1,   1,   1,   1,   1, ;23
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;24
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;25
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;26
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;27
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;28
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;29
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;30
;
BG_MAX(896, 472) ; ÇaÇfÇÃç≈ëÂÉTÉCÉY  (56*16, 29*16+8)
BG_ROUT(528,48) ; É}ÉbÉvç∂è„å¥ì_ÇÃÇaÇfè„ÇÃÉhÉbÉgà íu(33*16, 3*16)
BG_CHG(0,0)       ; BG_ROUTÇÃç¿ïWÅiè»ó™éûÇÕÇOÅAÇOÅj
SPR_CHG(384,392)  ; ÉXÉvÉâÉCÉgÇÃïœä∑ç¿ïWÅiè»ó™éûÇÕÇOÅAÇWÅj
;
;îjâÛè·äQï®ñºÅAÇTå¬Ç‹Ç≈ê›íËâ¬î\
;OBS(99,"ÉuÉçÉbÉN")   ; îjâÛè·äQï®ñºÇP(ÇlÇ`ÇwÇUï∂éö)
;
;ínå`ñº
;GND(23,"É`É^ÉìÇÃè∞")              ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)
;GND(16,"ÉXÉCÉbÉ`ÇÃè∞")            ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)
GND(01,"@[MS14-gnd-0]")           ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)
GND(42,"@[MS14-gnd-1]")         ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)

