;ＭＳ９０マップ
(11,15) ; マップの全体サイズ(Ｘ: 0～10, Ｙ: 0～14)
;-< 0>-< 1>-< 2>-< 3>-< 4>-< 5>-< 6>-< 7>-< 8>-< 9>-<10>
   90,  90,  90,  90,   1,   1,   1,  90,  90,  90,  90, ; 0
    1,   1,   1,  90,   1,   1,   1,  90,   1,   1,   1, ; 1
    1,   1,   1,  90,  90,   1,  90,  90,   1,   1,   1, ; 2
   90,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 3
   90,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 4
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 5
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 6
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 7
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 8
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 9
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;10
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;11
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;12
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;13
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;14
;
BG_MAX(512, 336)  ; BGの最大サイズ     (32*16,21*16)
BG_ROUT(288, 104) ; マップ左上原点のＢＧ上のドット位置(18*16,6*16+8)
BG_CHG(0,0)       ; BG_ROUTの座標（省略時は０、０）
SPR_CHG(384,392)  ; スプライトの変換座標（省略時は０、８）

;地形名
;GND(41,"クロスパネル")           ; 地形名１(ＭＡＸ６文字)
GND(01,"クロスパネル")           ; 地形名１(ＭＡＸ６文字)

