;ÇlÇrÇUÇSÉ}ÉbÉv
(27,26) ; É}ÉbÉvÇÃëSëÃÉTÉCÉY(Çw: 0Å`26, Çx: 0Å`25)
;-< 0>-< 1>-< 2>-< 3>-< 4>-< 5>-< 6>-< 7>-< 8>-< 9>-<10>-<11>-<12>-<13>-<14>-<15>-<16>-<17>-<18>-<19>-<20>-<21>-<22>-<23>-<24>-<25>-<26>
    0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0, ; 0
    0,   0,   0,   0,   0,   0,   0,   0,  90,   1,   1,   1,   1,   1,   1,   1,  45,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0, ; 1
   45,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,   0,   0,   0,   0,   0,   0,   0,   0, ; 2
    1,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,   0,   0,   0,   0,   0,   0,   0, ; 3
    1,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,   0,   0,   0,   0,   0,   0, ; 4
    1,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,   0,   0,   0,   0,   0, ; 5
    1,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,   0,   0,   0,   0, ; 6
    1,   1,   1,  45,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,   0,   0,   0, ; 7
   90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,   0,   0, ; 8
   90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90,   0, ; 9
   90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  45,   1,   1,   1, ;10
   90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1, ;11
   90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,   1,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1, ;12
   45,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1, ;13
    1,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1, ;14
    1,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90,  90,  90,   1,   1,  90,  90,  90,  90,  90,  90,  90,   1,   1,   1,  45, ;15
    1,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,  90,   0, ;16
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,  90,   0,   0, ;17
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,   0,   0,   0, ;18
    0,   0,   0,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,   0,   0,   0,   0, ;19
    0,   0,   0,   0,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,   0,   0,   0,   0,   0, ;20
    0,   0,   0,   0,   0,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,   0,   0,   0,   0,   0,   0, ;21
    0,   0,   0,   0,   0,   0,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,   0,   0,   0,   0,   0,   0,   0, ;22
    0,   0,   0,   0,   0,   0,   0,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,   0,   0,   0,   0,   0,   0,   0,   0, ;23
