;ÇlÇrÇRÇPÉ}ÉbÉv
(25,26) ; É}ÉbÉvÇÃëSëÃÉTÉCÉY(Çw: 0Å`24, Çx: 0Å`25)
;-< 0>-< 1>-< 2>-< 3>-< 4>-< 5>-< 6>-< 7>-< 8>-< 9>-<10>-<11>-<12>-<13>-<14>-<15>-<16>-<17>-<18>-<19>-<20>-<21>-<22>-<23>-<24>
    0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0, ; 0
    0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0, ; 1
    0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0, ; 2
    0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0, ; 3
    0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   6,   6,   6,   1,   1,   1,   1,   0,   0, ; 4
    0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   6,   6,   1,   1,   1,   1,   1,   1,   0, ; 5
    0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   6,   1,   1,   1,   1,   1,   1,   1,   1, ; 6
    0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 7
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 8
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ; 9
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;10
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1, ;11
    1,   1,   1,   1,   1,   1,   1,   1,   1,1401,   1,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1, ;12
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1, ;13
    1,   1,   1,   1,   1,   1,   6,   6,   1,   1,   1,  90,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1, ;14
    1,   1,   1,   1,   1,   1,   6,   6,   6,   1,   1,  90,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;15
    1,   1,   1,   1,   1,   1,   1,   6,   6,   1,   1,  90,  90,  90,  90,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;16
    1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   1,   6,   6,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;17
    1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   6,   6,   6,   1,   1,   1,   1,   1,   1,   1,   1,   1, ;18
    0,   1,   1,   1,   1,   1,   1,   1,   6,   1,   1,   1,   6,   6,   6,   6,   6,   1,   6,   6,   1,   1,   1,   1,   1, ;19
    0,   0,   1,   1,   1,   1,   1,   1,   6,   6,   1,   1,   1,   6,   6,   6,   6,   6,   6,   6,   1,   1,   1,   1,   1, ;20
    0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   6,   6,   6,   6,   1,   1,   1,   1,   0, ;21
    0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   6,   6,   6,   6,   1,   1,   1,   1,   0,   0, ;22
    0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0, ;23
    0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0, ;24
    0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   0,   0, ;25
;

BG_MAX(672, 384)  ; BGÇÃç≈ëÂÉTÉCÉY     (42*16,24*16)
BG_ROUT(224, 56)  ; É}ÉbÉvç∂è„å¥ì_ÇÃÇaÇfè„ÇÃÉhÉbÉgà íu(14*16,3*16+8)
BG_CHG(0, 8)      ; BG_ROUTÇÃç¿ïWÅiè»ó™éûÇÕÇOÅAÇOÅj
SPR_CHG(384,392)  ; ÉXÉvÉâÉCÉgÇÃïœä∑ç¿ïWÅiè»ó™éûÇÕÇOÅAÇWÅj
;
;ínå`ñº
;GND(51,"ååìhÇÁÇÍÇΩè∞")           ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)
GND(01,"@[MS31-gnd-0]")           ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)
GND(06,"@[MS31-gnd-1]")           ; ínå`ñºÇP(ÇlÇ`ÇwÇUï∂éö)

